hemi,roi,trial_type,run,response,subject_label
r,MT,com_phy,4.0,2.5405219216378816,sub-05
r,MT,face_first,4.0,1.285605516066265,sub-05
r,MT,face_noncom,4.0,1.6385791912944894,sub-05
r,MT,face_third,4.0,1.6575536479281925,sub-05
r,MT,ind,4.0,1.5346399663909038,sub-05
r,MT,interact,1.5,2.454160652568453,sub-05
r,MT,noninteract,1.5,2.4882670147077697,sub-05
r,MT,object,4.0,2.3169390762337554,sub-05
r,MT,photo,0.5,0.9213000778324952,sub-05
r,MT,phy,4.0,2.277771654558878,sub-05
r,SI-STS,belief,0.5,0.4297522235108344,sub-05
r,SI-STS,body,1.5,0.4705187965195199,sub-05
r,SI-STS,com_ind,1.5,0.7521766853257922,sub-05
r,SI-STS,com_phy,1.5,0.7574134539784386,sub-05
r,SI-STS,face_first,1.5,0.405261577727562,sub-05
r,SI-STS,face_noncom,1.5,0.2327482968612872,sub-05
r,SI-STS,face_third,1.5,0.589836829011072,sub-05
r,SI-STS,ind,1.5,0.4800874987843742,sub-05
r,SI-STS,interact,1.5,0.7288057815457383,sub-05
r,SI-STS,noninteract,1.5,0.2848387962040873,sub-05
r,SI-STS,object,1.5,0.1568088500474432,sub-05
r,SI-STS,photo,0.5,0.1176061381978841,sub-05
r,SI-STS,phy,1.5,0.5752928637550041,sub-05
r,TPJ,belief,0.5,0.4887153575039218,sub-05
r,TPJ,body,0.5,-0.050795605649248,sub-05
r,TPJ,com_ind,0.5,0.3571105251152867,sub-05
r,TPJ,com_phy,0.5,0.2658241587848992,sub-05
r,TPJ,face_first,0.5,-0.0337304291389657,sub-05
r,TPJ,face_noncom,0.5,0.0030083657695956,sub-05
r,TPJ,face_third,0.5,0.1471990233611351,sub-05
r,TPJ,ind,0.5,0.0702849989408248,sub-05
r,TPJ,interact,0.5,0.4288679649318322,sub-05
r,TPJ,noninteract,0.5,0.2452940567473776,sub-05
r,TPJ,object,0.5,-0.0560219423873472,sub-05
r,TPJ,photo,0.5,-0.0848546743908742,sub-05
r,TPJ,phy,0.5,0.0587105574198425,sub-05
r,fSTS,belief,0.5,0.156298572877671,sub-05
r,fSTS,body,4.0,0.4456709838328481,sub-05
r,fSTS,com_ind,4.0,1.1590928784627268,sub-05
r,fSTS,com_phy,4.0,1.3759564865272935,sub-05
r,fSTS,face_first,4.0,1.023955428633577,sub-05
r,fSTS,face_noncom,4.0,0.6497396520149317,sub-05
r,fSTS,face_third,4.0,1.2507556389573025,sub-05
r,fSTS,ind,4.0,0.7327814924036274,sub-05
r,fSTS,interact,1.5,0.8405702525883554,sub-05
r,fSTS,noninteract,1.5,0.4988747392763826,sub-05
r,fSTS,object,4.0,0.1166071166017169,sub-05
r,fSTS,photo,0.5,0.1140665483483994,sub-05
r,fSTS,phy,4.0,0.8070932553524751,sub-05
l,EBA,belief,0.5,0.0229865333033242,sub-08
l,EBA,body,4.0,1.011873061782837,sub-08
l,EBA,com_ind,4.0,0.7344524545141945,sub-08
l,EBA,com_phy,4.0,0.8697748156435352,sub-08
l,EBA,face_first,4.0,0.3059716840369189,sub-08
l,EBA,face_noncom,4.0,0.7369306161259357,sub-08
l,EBA,face_third,4.0,0.4665318472370212,sub-08
l,EBA,ind,4.0,0.5060533617216392,sub-08
l,EBA,interact,1.5,0.583950353474441,sub-08
l,EBA,noninteract,1.5,0.7304670253448474,sub-08
l,EBA,object,4.0,0.5036838514675198,sub-08
l,EBA,photo,0.5,-0.0252698334206144,sub-08
l,EBA,phy,4.0,1.1620278023810937,sub-08
l,EVC,belief,0.5,1.869034387810372,sub-08
l,EVC,body,4.0,2.8546137889369785,sub-08
l,EVC,com_ind,4.0,3.2148869453966573,sub-08
l,EVC,com_phy,4.0,3.0758770024973066,sub-08
l,EVC,face_first,4.0,2.597285350845609,sub-08
l,EVC,face_noncom,4.0,2.6243822111179096,sub-08
l,EVC,face_third,4.0,2.2915931270130536,sub-08
l,EVC,ind,4.0,2.7061445405433835,sub-08
l,EVC,interact,1.5,0.773218609713284,sub-08
l,EVC,noninteract,1.5,1.2398788457682812,sub-08
l,EVC,object,4.0,2.722229530347087,sub-08
l,EVC,photo,0.5,2.064871434277745,sub-08
l,EVC,phy,4.0,3.037105013999506,sub-08
l,FFA,belief,0.5,0.3661359651944066,sub-08
l,FFA,body,4.0,0.4581308955346984,sub-08
l,FFA,com_ind,4.0,0.7765558498361749,sub-08
l,FFA,com_phy,4.0,0.8072859675727231,sub-08
l,FFA,face_first,4.0,0.7880673766038361,sub-08
l,FFA,face_noncom,4.0,0.7834690720263241,sub-08
l,FFA,face_third,4.0,0.782510091377897,sub-08
l,FFA,ind,4.0,0.601067881339945,sub-08
l,FFA,interact,1.5,0.1760669319553199,sub-08
l,FFA,noninteract,1.5,0.1646899604062391,sub-08
l,FFA,object,4.0,0.2692385083154673,sub-08
l,FFA,photo,0.5,0.3811390878062849,sub-08
l,FFA,phy,4.0,0.732311323360958,sub-08
l,MT,belief,0.5,1.9917362928210125,sub-08
l,MT,body,4.0,2.8550788936047327,sub-08
l,MT,com_ind,4.0,2.449397194005137,sub-08
l,MT,com_phy,4.0,2.762199041080973,sub-08
l,MT,face_first,4.0,1.7367928660646723,sub-08
l,MT,face_noncom,4.0,2.368184409686052,sub-08
l,MT,face_third,4.0,1.7506976682494175,sub-08
l,MT,ind,4.0,1.9229595511061832,sub-08
l,MT,interact,1.5,1.2867956966011085,sub-08
l,MT,noninteract,1.5,1.654517606291004,sub-08
l,MT,object,4.0,2.296709169755178,sub-08
l,MT,photo,0.5,2.1103578616826733,sub-08
l,MT,phy,4.0,3.013643845425488,sub-08
l,SI-STS,belief,0.5,0.3887260269204913,sub-08
l,SI-STS,body,1.5,0.0535476875781059,sub-08
l,SI-STS,com_ind,1.5,0.2009927836199506,sub-08
l,SI-STS,com_phy,1.5,0.241986289239952,sub-08
l,SI-STS,face_first,1.5,0.3095828423500402,sub-08
l,SI-STS,face_noncom,1.5,0.1691524036950041,sub-08
l,SI-STS,face_third,1.5,0.3610778931061628,sub-08
l,SI-STS,ind,1.5,0.2181145419840997,sub-08
l,SI-STS,interact,1.5,0.1947015404982509,sub-08
l,SI-STS,noninteract,1.5,0.1834497751204666,sub-08
l,SI-STS,object,1.5,0.1108366127027653,sub-08
l,SI-STS,photo,0.5,0.3635845426520941,sub-08
l,SI-STS,phy,1.5,0.1655097938265717,sub-08
l,TPJ,belief,0.5,0.5137177975174321,sub-08
l,TPJ,body,0.5,-0.3002535234246545,sub-08
l,TPJ,com_ind,0.5,-0.1587123733787626,sub-08
l,TPJ,com_phy,0.5,-0.0943954541449977,sub-08
l,TPJ,face_first,0.5,0.0265578155809642,sub-08
l,TPJ,face_noncom,0.5,-0.0040226737451924,sub-08
l,TPJ,face_third,0.5,-0.1052349739781666,sub-08
l,TPJ,ind,0.5,0.0370821535628299,sub-08
l,TPJ,interact,0.5,-0.0476183821733469,sub-08
l,TPJ,noninteract,0.5,-0.0989912525725334,sub-08
l,TPJ,object,0.5,-0.1803536884660035,sub-08
l,TPJ,photo,0.5,0.1862944550431365,sub-08
l,TPJ,phy,0.5,-0.3045143106362183,sub-08
l,fSTS,belief,0.5,1.0726462152895504,sub-08
l,fSTS,body,4.0,0.0779363735438868,sub-08
l,fSTS,com_ind,4.0,0.3296230384369609,sub-08
l,fSTS,com_phy,4.0,0.4445215864126717,sub-08
l,fSTS,face_first,4.0,0.629856967871573,sub-08
l,fSTS,face_noncom,4.0,0.2230229876079469,sub-08
l,fSTS,face_third,4.0,0.6606530469879203,sub-08
l,fSTS,ind,4.0,0.2407998330282447,sub-08
l,fSTS,interact,1.5,0.3176616505002489,sub-08
l,fSTS,noninteract,1.5,0.2478263649095669,sub-08
l,fSTS,object,4.0,0.0248801084953054,sub-08
l,fSTS,photo,0.5,0.9499743758138248,sub-08
l,fSTS,phy,4.0,0.1657631287554406,sub-08
r,EBA,belief,0.5,0.0085638299581785,sub-08
r,EBA,body,4.0,0.9076001020908236,sub-08
r,EBA,com_ind,4.0,0.8989235345380143,sub-08
r,EBA,com_phy,4.0,1.0243618963368006,sub-08
r,EBA,face_first,4.0,0.4143265076931933,sub-08
r,EBA,face_noncom,4.0,0.7309009028017296,sub-08
r,EBA,face_third,4.0,0.5197318796631739,sub-08
r,EBA,ind,4.0,0.6585372067217133,sub-08
r,EBA,interact,1.5,0.6415861640882331,sub-08
r,EBA,noninteract,1.5,0.6977434432892675,sub-08
r,EBA,object,4.0,0.4814577649101763,sub-08
r,EBA,photo,0.5,0.0456179711568373,sub-08
r,EBA,phy,4.0,1.1751507351415167,sub-08
r,EVC,belief,0.5,0.8135222044074616,sub-08
r,EVC,body,4.0,1.8178709032017897,sub-08
r,EVC,com_ind,4.0,2.1714478168573823,sub-08
r,EVC,com_phy,4.0,1.9609746072891727,sub-08
r,EVC,face_first,4.0,1.8642247627102704,sub-08
r,EVC,face_noncom,4.0,1.8764058433912536,sub-08
r,EVC,face_third,4.0,1.6884378862107496,sub-08
r,EVC,ind,4.0,1.843983512463312,sub-08
r,EVC,interact,1.5,0.6868235839100038,sub-08
r,EVC,noninteract,1.5,0.797704773372078,sub-08
r,EVC,object,4.0,1.979801946854282,sub-08
r,EVC,photo,0.5,0.8835893573729281,sub-08
r,EVC,phy,4.0,2.051398357413788,sub-08
r,FFA,belief,0.5,0.1570118919330736,sub-08
r,FFA,body,4.0,0.4502294142765102,sub-08
r,FFA,com_ind,4.0,0.8684814880410229,sub-08
r,FFA,com_phy,4.0,0.8247587764761389,sub-08
r,FFA,face_first,4.0,0.8730359214532686,sub-08
r,FFA,face_noncom,4.0,0.9639865280592832,sub-08
r,FFA,face_third,4.0,0.8749587411192231,sub-08
r,FFA,ind,4.0,0.7256152334713208,sub-08
r,FFA,interact,1.5,0.269216141242111,sub-08
r,FFA,noninteract,1.5,0.2398812110665918,sub-08
r,FFA,object,4.0,0.2607844156947841,sub-08
r,FFA,photo,0.5,0.1698341018454646,sub-08
r,FFA,phy,4.0,0.855479596038551,sub-08
r,MT,belief,0.5,0.8559292907184635,sub-08
r,MT,body,4.0,2.284315263101274,sub-08
r,MT,com_ind,4.0,2.2366691185089573,sub-08
r,MT,com_phy,4.0,2.4433978444921745,sub-08
r,MT,face_first,4.0,1.6357968982179087,sub-08
r,MT,face_noncom,4.0,2.08957465532474,sub-08
r,MT,face_third,4.0,1.6466428727445088,sub-08
r,MT,ind,4.0,1.8100711999337664,sub-08
r,MT,interact,1.5,1.3141204258600605,sub-08
r,MT,noninteract,1.5,1.6411470429406825,sub-08
r,MT,object,4.0,2.026428646168944,sub-08
r,MT,photo,0.5,0.9537289290751232,sub-08
r,MT,phy,4.0,2.56678637872018,sub-08
r,SI-STS,belief,0.5,0.203166361212639,sub-08
r,SI-STS,body,1.5,0.1244479377897881,sub-08
r,SI-STS,com_ind,1.5,0.3091799913778055,sub-08
r,SI-STS,com_phy,1.5,0.3695385006361403,sub-08
r,SI-STS,face_first,1.5,0.4974599669940819,sub-08
r,SI-STS,face_noncom,1.5,0.2561794060985695,sub-08
r,SI-STS,face_third,1.5,0.4757582358786325,sub-08
r,SI-STS,ind,1.5,0.3453074120700877,sub-08
r,SI-STS,interact,1.5,0.0492518592074722,sub-08
r,SI-STS,noninteract,1.5,0.1055305320467312,sub-08
r,SI-STS,object,1.5,0.125006215696545,sub-08
r,SI-STS,photo,0.5,0.1219072498919494,sub-08
r,SI-STS,phy,1.5,0.1729428050794165,sub-08
r,TPJ,belief,0.5,0.535160696089053,sub-08
r,TPJ,body,0.5,-0.2238405968686046,sub-08
r,TPJ,com_ind,0.5,-0.0883645625781938,sub-08
r,TPJ,com_phy,0.5,-0.0719920510672942,sub-08
r,TPJ,face_first,0.5,0.0052142252514652,sub-08
r,TPJ,face_noncom,0.5,-0.0068343417137417,sub-08
r,TPJ,face_third,0.5,0.0996451979271427,sub-08
r,TPJ,ind,0.5,0.2530863884032893,sub-08
r,TPJ,interact,0.5,0.0732467443388613,sub-08
r,TPJ,noninteract,0.5,-0.0744389581106091,sub-08
r,TPJ,object,0.5,-0.1754034588377581,sub-08
r,TPJ,photo,0.5,-0.0598780407026368,sub-08
r,TPJ,phy,0.5,-0.2944618859329874,sub-08
r,fSTS,belief,0.5,0.3422017317464104,sub-08
r,fSTS,body,4.0,0.203989432575288,sub-08
r,fSTS,com_ind,4.0,0.5149310387749031,sub-08
r,fSTS,com_phy,4.0,0.5799282621341141,sub-08
r,fSTS,face_first,4.0,0.8258250272575576,sub-08
r,fSTS,face_noncom,4.0,0.3829590251588207,sub-08
r,fSTS,face_third,4.0,0.8662496957415463,sub-08
r,fSTS,ind,4.0,0.2790831319993956,sub-08
r,fSTS,interact,1.5,0.2862948168118197,sub-08
r,fSTS,noninteract,1.5,0.109807902468923,sub-08
r,fSTS,object,4.0,0.0532883842103293,sub-08
r,fSTS,photo,0.5,0.2711115480671602,sub-08
r,fSTS,phy,4.0,0.3694279450600539,sub-08
l,EBA,belief,0.5,-0.2356925364859474,sub-11
l,EBA,body,4.0,1.3300266569646213,sub-11
l,EBA,com_ind,4.0,1.3722664086479246,sub-11
l,EBA,com_phy,4.0,1.413448374869685,sub-11
l,EBA,face_first,4.0,0.767687592038054,sub-11
l,EBA,face_noncom,4.0,1.0038879087428716,sub-11
l,EBA,face_third,4.0,0.8656333595018365,sub-11
l,EBA,ind,4.0,0.9941553992488608,sub-11
l,EBA,interact,1.5,1.2205011744023428,sub-11
l,EBA,noninteract,1.5,0.9606800938090728,sub-11
l,EBA,object,4.0,0.6658953944238106,sub-11
l,EBA,photo,0.5,-0.2216654966209482,sub-11
l,EBA,phy,4.0,1.489057050862702,sub-11
l,EVC,belief,0.5,1.6199458675919538,sub-11
l,EVC,body,4.0,1.6261423817588891,sub-11
l,EVC,com_ind,4.0,2.0123702806178665,sub-11
l,EVC,com_phy,4.0,2.0331199109852127,sub-11
l,EVC,face_first,4.0,1.6883690920918912,sub-11
l,EVC,face_noncom,4.0,1.672358900815228,sub-11
l,EVC,face_third,4.0,1.666241981544952,sub-11
l,EVC,ind,4.0,1.8396805961341696,sub-11
l,EVC,interact,1.5,1.0745012730880583,sub-11
l,EVC,noninteract,1.5,1.2889155015044107,sub-11
l,EVC,object,4.0,1.5832590227727603,sub-11
l,EVC,photo,0.5,1.5749019413864678,sub-11
l,EVC,phy,4.0,2.0144796880035805,sub-11
l,FFA,belief,0.5,0.1288801974189786,sub-11
l,FFA,body,4.0,0.399736527306247,sub-11
l,FFA,com_ind,4.0,0.842608665390024,sub-11
l,FFA,com_phy,4.0,0.8118307769334591,sub-11
l,FFA,face_first,4.0,0.8915053537346417,sub-11
l,FFA,face_noncom,4.0,0.9478818697494455,sub-11
l,FFA,face_third,4.0,0.8387979782340428,sub-11
l,FFA,ind,4.0,0.6444568465030095,sub-11
l,FFA,interact,1.5,0.2517056643494283,sub-11
l,FFA,noninteract,1.5,0.1742109342016746,sub-11
l,FFA,object,4.0,0.3685595358825351,sub-11
l,FFA,photo,0.5,0.1118306846492058,sub-11
l,FFA,phy,4.0,0.7487753526469997,sub-11
l,MT,belief,0.5,0.2213963729968466,sub-11
l,MT,body,4.0,1.781866051506671,sub-11
l,MT,com_ind,4.0,1.4497974523866357,sub-11
l,MT,com_phy,4.0,1.713833843531752,sub-11
l,MT,face_first,4.0,0.9890870556639888,sub-11
l,MT,face_noncom,4.0,1.3064857856315923,sub-11
l,MT,face_third,4.0,1.1056656244720453,sub-11
l,MT,ind,4.0,1.1775239644482265,sub-11
l,MT,interact,1.5,1.57661332293005,sub-11
l,MT,noninteract,1.5,1.59815647676694,sub-11
l,MT,object,4.0,1.392458714434883,sub-11
l,MT,photo,0.5,0.1981908890439478,sub-11
l,MT,phy,4.0,1.7818799218716832,sub-11
l,SI-STS,belief,0.5,0.2030811833131576,sub-11
l,SI-STS,body,1.5,0.4051354491329889,sub-11
l,SI-STS,com_ind,1.5,0.7389295800536371,sub-11
l,SI-STS,com_phy,1.5,0.5549175970740223,sub-11
l,SI-STS,face_first,1.5,0.6740156206113339,sub-11
l,SI-STS,face_noncom,1.5,0.4400136391796074,sub-11
l,SI-STS,face_third,1.5,0.5733932414818568,sub-11
l,SI-STS,ind,1.5,0.4213572087518021,sub-11
l,SI-STS,interact,1.5,0.4866459592994316,sub-11
l,SI-STS,noninteract,1.5,0.1582969091632766,sub-11
l,SI-STS,object,1.5,0.0835388780439422,sub-11
l,SI-STS,photo,0.5,0.0039662037057204,sub-11
l,SI-STS,phy,1.5,0.5530053106629929,sub-11
l,TPJ,belief,0.5,0.426650465689808,sub-11
l,TPJ,body,0.5,-0.1737264930019322,sub-11
l,TPJ,com_ind,0.5,0.1188912771548745,sub-11
l,TPJ,com_phy,0.5,-0.0190979696446647,sub-11
l,TPJ,face_first,0.5,0.1015105603123807,sub-11
l,TPJ,face_noncom,0.5,0.0524800794210203,sub-11
l,TPJ,face_third,0.5,-0.0699840461438582,sub-11
l,TPJ,ind,0.5,-0.1633508305997056,sub-11
l,TPJ,interact,0.5,-0.0857187328620483,sub-11
l,TPJ,noninteract,0.5,-0.1833678218042264,sub-11
l,TPJ,object,0.5,-0.1262823504927042,sub-11
l,TPJ,photo,0.5,0.0633090410699119,sub-11
l,TPJ,phy,0.5,-0.0799841614384191,sub-11
l,fSTS,belief,0.5,0.5101943627474701,sub-11
l,fSTS,body,4.0,-0.3014913542009082,sub-11
l,fSTS,com_ind,4.0,-0.0044282885152267,sub-11
l,fSTS,com_phy,4.0,-0.2133816165858975,sub-11
l,fSTS,face_first,4.0,0.1294450634624597,sub-11
l,fSTS,face_noncom,4.0,-0.16282044531435,sub-11
l,fSTS,face_third,4.0,0.052214288364896,sub-11
l,fSTS,ind,4.0,-0.1802702787357778,sub-11
l,fSTS,interact,1.5,-0.3066051938897468,sub-11
l,fSTS,noninteract,1.5,-0.4431269066197943,sub-11
l,fSTS,object,4.0,-0.2326990144267498,sub-11
l,fSTS,photo,0.5,0.1619757596647702,sub-11
l,fSTS,phy,4.0,-0.2081834590518901,sub-11
r,EBA,belief,0.5,-0.0398175245380717,sub-11
r,EBA,body,4.0,1.2282698127100238,sub-11
r,EBA,com_ind,4.0,1.5174384168720767,sub-11
r,EBA,com_phy,4.0,1.6600064130508996,sub-11
r,EBA,face_first,4.0,1.0716683158417022,sub-11
r,EBA,face_noncom,4.0,1.0481947336134054,sub-11
r,EBA,face_third,4.0,1.182460847302767,sub-11
r,EBA,ind,4.0,1.267434485632778,sub-11
r,EBA,interact,1.5,1.3148821208797137,sub-11
r,EBA,noninteract,1.5,1.0351344720637692,sub-11
r,EBA,object,4.0,0.7205090053250275,sub-11
r,EBA,photo,0.5,-0.1334218413078555,sub-11
r,EBA,phy,4.0,1.5458801828650155,sub-11
r,EVC,belief,0.5,0.9662395922547604,sub-11
r,EVC,body,4.0,1.4761789936083771,sub-11
r,EVC,com_ind,4.0,2.237441014387442,sub-11
r,EVC,com_phy,4.0,2.139204231096198,sub-11
r,EVC,face_first,4.0,1.8463778535065865,sub-11
r,EVC,face_noncom,4.0,1.64191780004772,sub-11
r,EVC,face_third,4.0,1.802815061605736,sub-11
r,EVC,ind,4.0,2.127480975870554,sub-11
r,EVC,interact,1.5,0.7926697056502242,sub-11
r,EVC,noninteract,1.5,0.9498541414324986,sub-11
r,EVC,object,4.0,1.61815449511257,sub-11
r,EVC,photo,0.5,0.8644615602035096,sub-11
r,EVC,phy,4.0,2.191478081912853,sub-11
r,FFA,belief,0.5,0.3189595457463784,sub-11
r,FFA,body,4.0,0.4150023239293205,sub-11
r,FFA,com_ind,4.0,1.1263248323101076,sub-11
r,FFA,com_phy,4.0,0.9982945938556032,sub-11
r,FFA,face_first,4.0,1.1811968383175633,sub-11
r,FFA,face_noncom,4.0,1.0389225203298162,sub-11
r,FFA,face_third,4.0,1.0099615144206275,sub-11
r,FFA,ind,4.0,0.943802630341227,sub-11
r,FFA,interact,1.5,0.3085805323501287,sub-11
r,FFA,noninteract,1.5,0.3122856068820838,sub-11
r,FFA,object,4.0,0.4632500586017896,sub-11
r,FFA,photo,0.5,0.2889656009290153,sub-11
r,FFA,phy,4.0,1.0492698460577248,sub-11
r,MT,belief,0.5,0.0274350719347536,sub-11
r,MT,body,4.0,2.036927195907145,sub-11
r,MT,com_ind,4.0,1.9051484996373984,sub-11
r,MT,com_phy,4.0,2.1949961435700405,sub-11
r,MT,face_first,4.0,1.5758221522133855,sub-11
r,MT,face_noncom,4.0,1.6831000475022553,sub-11
r,MT,face_third,4.0,1.6546854173670524,sub-11
r,MT,ind,4.0,1.6196075666499996,sub-11
r,MT,interact,1.5,1.8654573088933968,sub-11
r,MT,noninteract,1.5,1.804475063321704,sub-11
r,MT,object,4.0,1.6471076944652534,sub-11
r,MT,photo,0.5,0.0014768360775757,sub-11
r,MT,phy,4.0,2.1630655692923235,sub-11
r,SI-STS,belief,0.5,0.3567678733778897,sub-11
r,SI-STS,body,1.5,0.8505084842192757,sub-11
r,SI-STS,com_ind,1.5,0.9011515463816868,sub-11
r,SI-STS,com_phy,1.5,0.8028882583564125,sub-11
r,SI-STS,face_first,1.5,1.3131797446691529,sub-11
r,SI-STS,face_noncom,1.5,0.6109830503091851,sub-11
r,SI-STS,face_third,1.5,1.0460505653486312,sub-11
r,SI-STS,ind,1.5,0.4783387254720266,sub-11
r,SI-STS,interact,1.5,0.6513650129681857,sub-11
r,SI-STS,noninteract,1.5,0.0699259242953629,sub-11
r,SI-STS,object,1.5,0.3611896587705698,sub-11
r,SI-STS,photo,0.5,0.104675709276989,sub-11
r,SI-STS,phy,1.5,0.7511363995019046,sub-11
r,TPJ,belief,0.5,0.4320917199527017,sub-11
r,TPJ,body,0.5,0.4771795865537797,sub-11
r,TPJ,com_ind,0.5,0.4229313542665519,sub-11
r,TPJ,com_phy,0.5,0.5436714286552589,sub-11
r,TPJ,face_first,0.5,0.6375355985556961,sub-11
r,TPJ,face_noncom,0.5,0.3491771034405931,sub-11
r,TPJ,face_third,0.5,0.5522180554289179,sub-11
r,TPJ,ind,0.5,0.4258957638775826,sub-11
r,TPJ,interact,0.5,0.1833395613018402,sub-11
r,TPJ,noninteract,0.5,-0.0465863369444784,sub-11
r,TPJ,object,0.5,0.3574402828788772,sub-11
r,TPJ,photo,0.5,0.0995521244005106,sub-11
r,TPJ,phy,0.5,0.2773433657033218,sub-11
r,fSTS,belief,0.5,0.2468093737665971,sub-11
r,fSTS,body,4.0,0.3295633041940666,sub-11
r,fSTS,com_ind,4.0,0.6723820949064679,sub-11
r,fSTS,com_phy,4.0,0.7152016187103967,sub-11
r,fSTS,face_first,4.0,0.8086024307909196,sub-11
r,fSTS,face_noncom,4.0,0.4526364296165889,sub-11
r,fSTS,face_third,4.0,0.7730957327015524,sub-11
r,fSTS,ind,4.0,0.515527100088038,sub-11
r,fSTS,interact,1.5,0.4348689510067626,sub-11
r,fSTS,noninteract,1.5,0.1065582493514237,sub-11
r,fSTS,object,4.0,0.1307378615202016,sub-11
r,fSTS,photo,0.5,0.0939480283877863,sub-11
r,fSTS,phy,4.0,0.5302674596409551,sub-11
l,EBA,belief,0.5,0.4279275562068133,sub-13
l,EBA,body,4.0,1.3190397206082554,sub-13
l,EBA,com_ind,4.0,1.2922250495423289,sub-13
l,EBA,com_phy,4.0,1.2587729105472287,sub-13
l,EBA,face_first,4.0,0.7051661175335487,sub-13
l,EBA,face_noncom,4.0,0.831470827126342,sub-13
l,EBA,face_third,4.0,0.7896737671752476,sub-13
l,EBA,ind,4.0,0.7653571288104899,sub-13
l,EBA,interact,1.5,0.8860016463272062,sub-13
l,EBA,noninteract,1.5,1.1728476586030745,sub-13
l,EBA,object,4.0,0.6462093239385885,sub-13
l,EBA,photo,0.5,0.2488654538445794,sub-13
l,EBA,phy,4.0,1.656473014894582,sub-13
l,EVC,belief,0.5,1.7420818325015344,sub-13
l,EVC,body,4.0,2.0525778823520486,sub-13
l,EVC,com_ind,4.0,2.804458084539613,sub-13
l,EVC,com_phy,4.0,2.46718137522685,sub-13
l,EVC,face_first,4.0,2.5863372021675057,sub-13
l,EVC,face_noncom,4.0,2.4448249102062904,sub-13
l,EVC,face_third,4.0,2.611113580099216,sub-13
l,EVC,ind,4.0,2.500071370305538,sub-13
l,EVC,interact,1.5,1.004318454358267,sub-13
l,EVC,noninteract,1.5,1.4199743424485676,sub-13
l,EVC,object,4.0,1.965920384271986,sub-13
l,EVC,photo,0.5,1.7048710726102874,sub-13
l,EVC,phy,4.0,2.677111233365248,sub-13
l,FFA,belief,0.5,0.8257457463771803,sub-13
l,FFA,body,4.0,0.1575127761575955,sub-13
l,FFA,com_ind,4.0,0.5414056910212612,sub-13
l,FFA,com_phy,4.0,0.4023354175281811,sub-13
l,FFA,face_first,4.0,0.6781936349676633,sub-13
l,FFA,face_noncom,4.0,0.4363514742676411,sub-13
l,FFA,face_third,4.0,0.5410145980877713,sub-13
l,FFA,ind,4.0,0.2678348572250115,sub-13
l,FFA,interact,1.5,-0.0439080866107459,sub-13
l,FFA,noninteract,1.5,0.1995828937940086,sub-13
l,FFA,object,4.0,0.1121964752276608,sub-13
l,FFA,photo,0.5,0.863600480021714,sub-13
l,FFA,phy,4.0,0.6591393781381064,sub-13
l,MT,belief,0.5,1.0497440045215711,sub-13
l,MT,body,4.0,3.192701817505691,sub-13
l,MT,com_ind,4.0,2.757687271438891,sub-13
l,MT,com_phy,4.0,2.907277114187304,sub-13
l,MT,face_first,4.0,1.8925665822334563,sub-13
l,MT,face_noncom,4.0,2.291688627620113,sub-13
l,MT,face_third,4.0,2.226627192687277,sub-13
l,MT,ind,4.0,1.916897399617866,sub-13
l,MT,interact,1.5,2.437421532562219,sub-13
l,MT,noninteract,1.5,3.1611338731954857,sub-13
l,MT,object,4.0,2.654269722992677,sub-13
l,MT,photo,0.5,0.9308396422631394,sub-13
l,MT,phy,4.0,3.568922265953713,sub-13
l,SI-STS,belief,0.5,0.4054492447828797,sub-13
l,SI-STS,body,1.5,-0.0657807741822147,sub-13
l,SI-STS,com_ind,1.5,0.0509663976906605,sub-13
l,SI-STS,com_phy,1.5,-0.2187136506756806,sub-13
l,SI-STS,face_first,1.5,0.088731939785329,sub-13
l,SI-STS,face_noncom,1.5,0.1166162486191703,sub-13
l,SI-STS,face_third,1.5,0.0219071627129911,sub-13
l,SI-STS,ind,1.5,-0.035463033512017,sub-13
l,SI-STS,interact,1.5,-0.0933459438304439,sub-13
l,SI-STS,noninteract,1.5,-0.0299682459023644,sub-13
l,SI-STS,object,1.5,-0.078486667419921,sub-13
l,SI-STS,photo,0.5,0.1880531584247355,sub-13
l,SI-STS,phy,1.5,0.0693065327968505,sub-13
l,TPJ,belief,0.5,1.0393920851598055,sub-13
l,TPJ,body,0.5,-0.0922741822056665,sub-13
l,TPJ,com_ind,0.5,0.3367688755499193,sub-13
l,TPJ,com_phy,0.5,-0.1053422751146255,sub-13
l,TPJ,face_first,0.5,0.2806525046286752,sub-13
l,TPJ,face_noncom,0.5,0.0820236934487829,sub-13
l,TPJ,face_third,0.5,0.2750710912678925,sub-13
l,TPJ,ind,0.5,-0.0494013783716004,sub-13
l,TPJ,interact,0.5,0.1513280229278115,sub-13
l,TPJ,noninteract,0.5,0.2633693696064293,sub-13
l,TPJ,object,0.5,-0.0212617827401349,sub-13
l,TPJ,photo,0.5,0.3910744916877871,sub-13
l,TPJ,phy,0.5,0.2434439930956195,sub-13
l,fSTS,belief,0.5,0.3871863667284559,sub-13
l,fSTS,body,4.0,0.0358906476078936,sub-13
l,fSTS,com_ind,4.0,0.2408590376084538,sub-13
l,fSTS,com_phy,4.0,0.1505759491259588,sub-13
l,fSTS,face_first,4.0,0.2578685899858394,sub-13
l,fSTS,face_noncom,4.0,0.1860172361716378,sub-13
