subject,roi,hemi,n_voxels,pair,cond1,cond2,r_w1_reliability,r_w2_reliability,r_b_between,within_decoding_index
11,SI-STS,r,191,dyad,com_ind,ind,0.9679334312620488,0.8401044233965291,0.90710239462258,-0.003083467293291
11,SI-STS,r,191,face,face_first,face_noncom,0.9685398694143188,0.9648538936142682,0.8756427557976358,0.0910541257166577
11,TPJ,r,309,dyad,com_ind,ind,0.9637515121261196,0.852933974513743,0.9401689615785154,-0.031826218258584
11,TPJ,r,309,face,face_first,face_noncom,0.957346194778297,0.8522868688863148,0.8500135086056173,0.0548030232266885
11,fSTS,r,80,dyad,com_ind,ind,0.9879095542653884,0.9804988248297156,0.9790587365642114,0.0051454529833406
11,fSTS,r,80,face,face_first,face_noncom,0.9767364063197034,0.9899783232039432,0.9648510594587292,0.0185063053030939
11,FFA,r,107,dyad,com_ind,ind,0.9044890406939924,0.6657476631575163,0.7705638023081864,0.0145545496175679
11,FFA,r,107,face,face_first,face_noncom,0.8639589397369516,0.6313879470201945,0.720724761380527,0.026948681998046
11,EBA,r,111,dyad,com_ind,ind,0.9874812777669202,0.9496865225771396,0.977162360967298,-0.0085784607952681
11,EBA,r,111,face,face_first,face_noncom,0.9313790761069992,0.94319345607786,0.7993711788798983,0.1379150872125312
11,EVC,r,263,dyad,com_ind,ind,0.9712175508710292,0.9848310035577376,0.9717530412257828,0.0062712359886005
11,EVC,r,263,face,face_first,face_noncom,0.9728559126513288,0.9150547083618228,0.9298703012526726,0.0140850092539032
11,MT,r,165,dyad,com_ind,ind,0.9888147547622363,0.9553298195772432,0.9813362837227052,-0.0092639965529655
11,MT,r,165,face,face_first,face_noncom,0.9100076931005736,0.9503790172820548,0.8875584470545848,0.0426349081367294
12,SI-STS,l,205,dyad,com_ind,ind,0.8684237633456999,0.7597601943256029,0.7160436283101993,0.0980483505254521
12,SI-STS,l,205,face,face_first,face_noncom,0.8514702550305313,0.8575272448985333,0.7508078858483151,0.103690864116217
12,TPJ,l,311,dyad,com_ind,ind,0.9347639879463574,0.8215975782368368,0.8426903652397847,0.0354904178518123
12,TPJ,l,311,face,face_first,face_noncom,0.8194923012076007,0.8956679284164022,0.8296738054919437,0.0279063093200577
12,fSTS,l,17,dyad,com_ind,ind,0.93437304835444,0.7935102036325126,0.7919816338386927,0.0719599921547835
12,fSTS,l,17,face,face_first,face_noncom,0.9721293701463638,0.7937445327271441,0.8367778491292166,0.0461591023075373
12,FFA,l,106,dyad,com_ind,ind,0.9852368445289672,0.951719765055674,0.9730915821260492,-0.0046132773337284
12,FFA,l,106,face,face_first,face_noncom,0.9503241633018096,0.9639194951996236,0.9477266363991568,0.0093951928515599
12,EBA,l,106,dyad,com_ind,ind,0.9342688654460444,0.7013244915657755,0.9460620795539164,-0.1282654010480065
12,EBA,l,106,face,face_first,face_noncom,0.9589230792976906,0.9393009470572368,0.8497623937944989,0.0993496193829648
12,EVC,l,249,dyad,com_ind,ind,0.9777970302861916,0.8621018817368303,0.93107518668373,-0.0111257306722188
12,EVC,l,249,face,face_first,face_noncom,0.9721986535813774,0.97668118387776,0.9663959472671,0.0080439714624687
12,MT,l,166,dyad,com_ind,ind,0.9575651581175824,0.971223648082822,0.958211584507608,0.0061828185925942
12,MT,l,166,face,face_first,face_noncom,0.9769463746246188,0.98378579092621,0.9709123507529503,0.0094537320224639
12,SI-STS,r,195,dyad,com_ind,ind,0.947349629294959,0.5869447122482883,0.7737462492572427,-0.006599078485619
12,SI-STS,r,195,face,face_first,face_noncom,0.8746993408569705,0.9452799746028062,0.884254196534172,0.0257354611957163
12,TPJ,r,308,dyad,com_ind,ind,0.9206905874796598,0.1665517749385006,0.542332107627208,0.0012890735818722
12,TPJ,r,308,face,face_first,face_noncom,0.475631888252872,0.8577407740487933,0.7730048592436859,-0.1063185280928532
12,fSTS,r,89,dyad,com_ind,ind,0.8987209083038857,0.3170106142932538,0.5901600229193125,0.0177057383792573
12,fSTS,r,89,face,face_first,face_noncom,0.8902270878455563,0.6390098089140123,0.5757408698167942,0.18887757856299
12,FFA,r,107,dyad,com_ind,ind,0.9941422104836228,0.984449886940221,0.9831671047531384,0.0061289439587834
12,FFA,r,107,face,face_first,face_noncom,0.9844994942069109,0.9951151612224116,0.9857599575702256,0.0040473701444353
12,EBA,r,119,dyad,com_ind,ind,0.993742908869038,0.956510534901323,0.962227972424006,0.0128987494611745
12,EBA,r,119,face,face_first,face_noncom,0.9572458897035702,0.8686308343808258,0.8168854239391359,0.0960529381030621
12,EVC,r,263,dyad,com_ind,ind,0.958454207830734,0.8840991790950135,0.9295682119524438,-0.0082915184895699
12,EVC,r,263,face,face_first,face_noncom,0.9528783620480232,0.9162905378586528,0.9009822427947088,0.0336022071586292
12,MT,r,165,dyad,com_ind,ind,0.9925558413381366,0.9525307661199208,0.9532486162486457,0.0192946874803831
12,MT,r,165,face,face_first,face_noncom,0.9510198759453352,0.9188560787434906,0.6408518411314463,0.2940861362129665
13,SI-STS,l,169,dyad,com_ind,ind,0.8026154997770742,0.3201025290271382,0.543926148446036,0.0174328659560701
13,SI-STS,l,169,face,face_first,face_noncom,0.3996111809407797,0.2977592274723804,0.2657980183481721,0.0828871858584078
13,TPJ,l,313,dyad,com_ind,ind,0.718735811485966,0.132444468450883,0.4861848988569229,-0.0605947588884984
13,TPJ,l,313,face,face_first,face_noncom,0.4922246495601581,0.3499082422977324,0.2957057030332522,0.125360742895693
13,fSTS,l,23,dyad,com_ind,ind,0.8967929065942406,0.6994227226712977,0.8814668650668964,-0.0833590504341272
13,fSTS,l,23,face,face_first,face_noncom,0.7052669161015583,0.0183404118221802,0.5706926329998678,-0.2088889690379985
13,FFA,l,106,dyad,com_ind,ind,0.8440348309853416,0.6996486512323288,0.8072337050554543,-0.0353919639466191
13,FFA,l,106,face,face_first,face_noncom,0.7741125023563291,0.6099349853517256,0.7151913985231089,-0.0231676546690815
13,EBA,l,103,dyad,com_ind,ind,0.9541993047739444,0.7211465388619489,0.8560550036092467,-0.0183820817912999
13,EBA,l,103,face,face_first,face_noncom,0.8922407791971888,0.934597662865274,0.8166932689783758,0.0967259520528557
13,EVC,l,249,dyad,com_ind,ind,0.8781936335403304,0.8440696965215864,0.8984254205242328,-0.0372937554932744
13,EVC,l,249,face,face_first,face_noncom,0.931695497226564,0.9129251452208424,0.8804046556936312,0.041905665530072
13,MT,l,165,dyad,com_ind,ind,0.9811962812159384,0.9297036805307296,0.9443775934459352,0.0110723874273989
13,MT,l,165,face,face_first,face_noncom,0.8835738161959655,0.8949756534099819,0.7903104533614713,0.0989642814415023
13,SI-STS,r,165,dyad,com_ind,ind,0.8092687310120216,0.1898202825775459,0.4238674366798836,0.0756770701149001
13,SI-STS,r,165,face,face_first,face_noncom,-0.0476853814408928,0.4652995064462387,0.5285788060691261,-0.3197717435664531
13,TPJ,r,308,dyad,com_ind,ind,0.9105859720137874,0.6857287615726261,0.6843503411723837,0.113807025620823
13,TPJ,r,308,face,face_first,face_noncom,0.7073520799253123,0.7299445700881354,0.5513499517209635,0.1672983732857604
13,fSTS,r,91,dyad,com_ind,ind,0.9874505018305968,0.2319234976187289,0.6852375075509662,-0.0755505078263033
13,fSTS,r,91,face,face_first,face_noncom,0.9171399339461542,0.7736539923248813,0.8636102490134179,-0.0182132858779
13,FFA,r,107,dyad,com_ind,ind,0.9518605678202188,0.9091435392677182,0.9119793068233738,0.0185227467205947
13,FFA,r,107,face,face_first,face_noncom,0.8885430314486453,0.9492379158731066,0.9396239073300096,-0.0207334336691337
13,EBA,r,125,dyad,com_ind,ind,0.959004184770064,0.5382513154304409,0.7952307629311213,-0.0466030128308687
13,EBA,r,125,face,face_first,face_noncom,0.9109592700906318,0.5963533827760638,0.5579746355661462,0.1956816908672015
13,EVC,r,263,dyad,com_ind,ind,0.9748845000570068,0.9516236319282152,0.9670217971556344,-0.0037677311630234
13,EVC,r,263,face,face_first,face_noncom,0.9513485688133992,0.9302967128111768,0.943658119318977,-0.002835478506689
13,MT,r,165,dyad,com_ind,ind,0.8680008469079434,0.7470233872971863,0.8075534150070339,-4.1297904469050906e-05
13,MT,r,165,face,face_first,face_noncom,0.7662411014695039,0.8030649459014962,0.7654808626397765,0.0191721610457235
14,SI-STS,l,219,dyad,com_ind,ind,0.9786118542203504,0.9565260864316628,0.9662441119944444,0.0013248583315623
14,SI-STS,l,219,face,face_first,face_noncom,0.9894703924946736,0.9713988344578064,0.9841680096064972,-0.0037333961302573
14,TPJ,l,227,dyad,com_ind,ind,0.7546359339826623,0.7536747853004406,0.686694353272894,0.0674610063686574
14,TPJ,l,227,face,face_first,face_noncom,0.8213813898874398,0.766906719864954,0.8190025006722977,-0.0248584457961008
14,fSTS,l,23,dyad,com_ind,ind,0.011228612448316,0.4180156724001011,0.0990018254717982,0.1156203169524103
14,fSTS,l,23,face,face_first,face_noncom,0.8105880123282694,0.514747679996065,0.3782390684411217,0.2844287777210453
14,FFA,l,106,dyad,com_ind,ind,0.9189996900459836,0.8046387246660854,0.8359554947267971,0.0258637126292374
14,FFA,l,106,face,face_first,face_noncom,0.8748082915079545,0.9142521698677673,0.8747653952335144,0.0197648354543464
14,EBA,l,111,dyad,com_ind,ind,0.8687860469716753,0.939810273282106,0.9442070740495204,-0.0399089139226297
14,EBA,l,111,face,face_first,face_noncom,0.8014596258341673,0.9572694255175778,0.794375093248286,0.0849894324275865
14,EVC,l,249,dyad,com_ind,ind,0.9738475873145668,0.9582324302433064,0.9615868057887688,0.0044532029901679
14,EVC,l,249,face,face_first,face_noncom,0.9698282287609874,0.9661108926048656,0.9639625295097934,0.004007031173133
14,MT,l,166,dyad,com_ind,ind,0.9861243801884104,0.9627659277236356,0.9810172638548564,-0.0065721098988335
14,MT,l,166,face,face_first,face_noncom,0.9772374156342536,0.9741635682095175,0.9598477998938542,0.0158526920280313
14,SI-STS,r,196,dyad,com_ind,ind,0.7870085573484007,0.7757664866737994,0.6994001549215509,0.0819873670895491
14,SI-STS,r,196,face,face_first,face_noncom,0.8666840240982066,0.7737715116841101,0.6546237223211895,0.1656040455699687
14,TPJ,r,303,dyad,com_ind,ind,0.9707363523251904,0.9816389451088304,0.966592892738224,0.0095947559787861
14,TPJ,r,303,face,face_first,face_noncom,0.9528590764213146,0.9689122209597604,0.9661379132288072,-0.0052522645382697
14,fSTS,r,76,dyad,com_ind,ind,0.9586501558187096,0.9719786963652864,0.9458086494793984,0.0195057766125994
14,fSTS,r,76,face,face_first,face_noncom,0.9535323414468572,0.958383639142393,0.9288358034496432,0.0271221868449816
14,FFA,r,107,dyad,com_ind,ind,0.9426805711760902,0.8312119643219993,0.9098314088723805,-0.0228851411233357
14,FFA,r,107,face,face_first,face_noncom,0.8992243402039479,0.9220988639608264,0.8919283035266649,0.0187332985557222
14,EBA,r,126,dyad,com_ind,ind,0.9796164282267752,0.9800381262300728,0.9631782773333954,0.0166489998950285
14,EBA,r,126,face,face_first,face_noncom,0.9820008593073382,0.9831962208394478,0.9301940955816328,0.0524044444917601
14,EVC,r,263,dyad,com_ind,ind,0.9836052623623908,0.9943316323255176,0.992152736707324,-0.0031842893633698
14,EVC,r,263,face,face_first,face_noncom,0.9884697066167148,0.945829685447826,0.978712718233146,-0.0115630222008757
14,MT,r,165,dyad,com_ind,ind,0.973017324462706,0.9630344847717952,0.983949925974291,-0.0159240213570404
14,MT,r,165,face,face_first,face_noncom,0.9841133315976514,0.9485215009959505,0.9006852489038233,0.0656321673929776
15,SI-STS,l,208,dyad,com_ind,ind,0.6924234745778538,0.4726523472962298,0.458375084752915,0.1241628261841268
15,SI-STS,l,208,face,face_first,face_noncom,0.6851003483681344,0.8482034370613798,0.7356118274456436,0.0310400652691135
15,TPJ,l,313,dyad,com_ind,ind,0.8521978067500414,0.5775740709703521,0.7160579710596529,-0.0011720321994561
15,TPJ,l,313,face,face_first,face_noncom,0.7711946887216404,0.8969484600269948,0.6280829830493,0.2059885913250176
15,fSTS,l,23,dyad,com_ind,ind,0.8412896994748765,0.7714618462380034,0.772679173204669,0.033696599651771
15,fSTS,l,23,face,face_first,face_noncom,0.7529972267139085,0.8584473680176686,0.6538467857753205,0.1518755115904679
15,FFA,l,106,dyad,com_ind,ind,0.9292355805998403,0.9307632573127932,0.9267091488139448,0.003290270142372
15,FFA,l,106,face,face_first,face_noncom,0.925279946605426,0.9407544426142178,0.8711036960899077,0.0619134985199142
15,EBA,l,104,dyad,com_ind,ind,0.953928528551284,0.9094690809646,0.94106947530198,-0.0093706705440379
15,EBA,l,104,face,face_first,face_noncom,0.9401914780240282,0.9399670017283954,0.8071247846136784,0.1329544552625334
15,EVC,l,249,dyad,com_ind,ind,0.9901466438088504,0.9799279832785186,0.9892883700593416,-0.004251056515657
15,EVC,l,249,face,face_first,face_noncom,0.9793804278804796,0.9874487401727516,0.9813321315958754,0.0020824524307403
15,MT,l,166,dyad,com_ind,ind,0.9852174577170244,0.9536732337588656,0.9798318692452308,-0.0103865235072859
15,MT,l,166,face,face_first,face_noncom,0.8958527650439598,0.9660317342422666,0.8789826323073637,0.0519596173357495
15,SI-STS,r,182,dyad,com_ind,ind,0.9342693245799748,0.8986477356314093,0.937976561854448,-0.0215180317487561
15,SI-STS,r,182,face,face_first,face_noncom,0.973469135846752,0.987415385147441,0.9605269837172056,0.0199152767798908
15,TPJ,r,321,dyad,com_ind,ind,0.8579119176069806,0.870379395235979,0.8558899303157653,0.0082557261057144
15,TPJ,r,321,face,face_first,face_noncom,0.851324165381922,0.8137631393008933,0.7826800542886233,0.0498635980527842
15,fSTS,r,85,dyad,com_ind,ind,0.9181102959493306,0.8825656442461911,0.9209887257299588,-0.020650755632198
15,fSTS,r,85,face,face_first,face_noncom,0.9711307090495144,0.9611042229035304,0.8192947849397232,0.1468226810367993
15,FFA,r,107,dyad,com_ind,ind,0.9487300933333482,0.9657673175710264,0.9595071617479176,-0.0022584562957304
15,FFA,r,107,face,face_first,face_noncom,0.9625018674378116,0.92992948004759,0.8278174144518282,0.1183982592908725
15,EBA,r,131,dyad,com_ind,ind,0.9730646354417296,0.9771502631938492,0.9880496418086258,-0.0129421924908363
15,EBA,r,131,face,face_first,face_noncom,0.9830673590273512,0.9915448012650728,0.959373234650039,0.027932845496173
15,EVC,r,263,dyad,com_ind,ind,0.9935398495519934,0.9725881973032556,0.9852560295473454,-0.0021920061197208
15,EVC,r,263,face,face_first,face_noncom,0.9848343799206216,0.991689238594512,0.9895267681389286,-0.0012649588813617
15,MT,r,165,dyad,com_ind,ind,0.9373946786644056,0.9695847523709606,0.9802621973674162,-0.026772481849733
15,MT,r,165,face,face_first,face_noncom,0.95979261944402,0.9864873286352318,0.866639004579114,0.1065009694605119
16,SI-STS,l,112,dyad,com_ind,ind,0.1057867700457304,0.3017287118954191,0.0350720906461232,0.1686856503244516
16,SI-STS,l,112,face,face_first,face_noncom,0.0026912787247547,0.2265666635595001,0.1505516825217305,-0.0359227113796031
16,TPJ,l,299,dyad,com_ind,ind,0.4743914416744216,0.5419236017584039,0.5264787780380219,-0.0183212563216091
16,TPJ,l,299,face,face_first,face_noncom,0.5502963540544128,-0.2971971094835111,0.3112477377252362,-0.1846981154397854
16,fSTS,l,23,dyad,com_ind,ind,0.778216620209444,0.7582315361009839,0.3785878875592454,0.3896361905959685
16,fSTS,l,23,face,face_first,face_noncom,0.6182658648316741,-0.0834894662107924,0.2098869706840814,0.0575012286263593
16,FFA,l,106,dyad,com_ind,ind,0.9277537345495488,0.8926229942371462,0.921435242836562,-0.0112468784432143
16,FFA,l,106,face,face_first,face_noncom,0.6460182122269627,0.8312076471757496,0.7935375437745809,-0.0549246140732246
16,EBA,l,97,dyad,com_ind,ind,0.9160938923857735,0.8647789702751304,0.761086289204231,0.1293501421262209
16,EBA,l,97,face,face_first,face_noncom,0.6796989407903282,0.8663478809826014,0.7559140381184051,0.0171093727680597
16,EVC,l,249,dyad,com_ind,ind,0.9809935021043537,0.988161486465634,0.9910125929496036,-0.0064350986646097
16,EVC,l,249,face,face_first,face_noncom,0.9371475716042924,0.9647607565078702,0.9520441877343564,-0.0010900236782751
16,MT,l,166,dyad,com_ind,ind,0.9460871645703202,0.9540101426520128,0.9445902421843048,0.0054584114268615
16,MT,l,166,face,face_first,face_noncom,0.9358278537916592,0.9551503507723608,0.92024416674529,0.02524493553672
16,SI-STS,r,151,dyad,com_ind,ind,0.91291953751906,0.926777213000154,0.8926623258129971,0.0271860494466099
16,SI-STS,r,151,face,face_first,face_noncom,0.9080720016229192,0.9051890598024616,0.7270774259607383,0.1795531047519521
16,TPJ,r,297,dyad,com_ind,ind,0.837160389003588,0.8061158046005399,0.7930089590790999,0.0286291377229641
16,TPJ,r,297,face,face_first,face_noncom,0.7093502087620661,0.8509909717819619,0.726739687143965,0.0534309031280489
16,fSTS,r,86,dyad,com_ind,ind,0.9104812419417336,0.8131040266276316,0.8445652303694519,0.0172274039152307
16,fSTS,r,86,face,face_first,face_noncom,0.9100726157829117,0.9443211001339208,0.8509138240471726,0.0762830339112435
16,FFA,r,107,dyad,com_ind,ind,0.9560280115832804,0.9390018537357508,0.9376009862565524,0.0099139464029631
16,FFA,r,107,face,face_first,face_noncom,0.7972346872760284,0.9301207750610048,0.8011194086555646,0.062558322512952
16,EBA,r,138,dyad,com_ind,ind,0.9767650014478716,0.9319809373602692,0.9314197382311497,0.0229532311729208
16,EBA,r,138,face,face_first,face_noncom,0.9254700427641376,0.9346016706970216,0.7137611923862419,0.2162746643443376
16,EVC,r,263,dyad,com_ind,ind,0.9666656096755988,0.9515813334447408,0.9534130652195052,0.0057104063406645
16,EVC,r,263,face,face_first,face_noncom,0.9400178129990772,0.8869076365173021,0.88604859601618,0.0274141287420096
16,MT,r,165,dyad,com_ind,ind,0.9633768550805806,0.9424136256648208,0.9506254632348335,0.002269777137867
16,MT,r,165,face,face_first,face_noncom,0.7952724187979812,0.9221895315802732,0.8386909722378251,0.020040002951302
18,SI-STS,l,219,dyad,com_ind,ind,0.8278456484023673,0.8596258077924159,0.8314880625450436,0.012247665552348
18,SI-STS,l,219,face,face_first,face_noncom,0.5365384991532429,0.7766700326446203,0.5842090975015257,0.0723951683974059
18,TPJ,l,266,dyad,com_ind,ind,0.8167927458079441,0.8547711957204811,0.8066439536849103,0.0291380170793024
18,TPJ,l,266,face,face_first,face_noncom,0.7592879351494166,0.7581579122201304,0.7494938656978107,0.0092290579869627
18,fSTS,l,23,dyad,com_ind,ind,0.9745267391164328,0.963926464528928,0.9537721517088542,0.015454450113826
18,fSTS,l,23,face,face_first,face_noncom,0.9547710895451842,0.9491063045588908,0.8954473002879881,0.0564913967640493
18,FFA,l,106,dyad,com_ind,ind,0.880152575396782,0.8437320345339101,0.8744228481102707,-0.0124805431449246
18,FFA,l,106,face,face_first,face_noncom,0.7809265145796893,0.9086509486882623,0.7894046656366087,0.0553840659973671
18,EBA,l,99,dyad,com_ind,ind,0.9535701068683758,0.9286454473338096,0.9635287353707672,-0.0224209582696743
18,EBA,l,99,face,face_first,face_noncom,0.9022776393869932,0.9580046711176412,0.8477135222931726,0.0824276329591444
18,EVC,l,249,dyad,com_ind,ind,0.9925420117623348,0.9846215255021856,0.9885434436183692,3.832501389089416e-05
18,EVC,l,249,face,face_first,face_noncom,0.963064756613752,0.9746208808174616,0.967747087911964,0.0010957308036427
18,MT,l,166,dyad,com_ind,ind,0.9754188257489288,0.952001809773055,0.966802094336932,-0.00309177657594
18,MT,l,166,face,face_first,face_noncom,0.9360363358207384,0.967603667882802,0.8908755991113212,0.0609444027404489
18,SI-STS,r,195,dyad,com_ind,ind,0.9482459499155786,0.8893740206559736,0.8710288141567308,0.0477811711290452
18,SI-STS,r,195,face,face_first,face_noncom,0.8908739975341295,0.8220384020885254,0.6655009997356449,0.1909552000756825
18,TPJ,r,255,dyad,com_ind,ind,0.7525537301261378,0.8515440304501195,0.7907014325894512,0.0113474476986774
18,TPJ,r,255,face,face_first,face_noncom,0.6123709597742718,0.3981496544813333,0.4155477943152761,0.0897125128125264
18,fSTS,r,60,dyad,com_ind,ind,0.7597312590064058,0.9164431009324,0.7474494569856793,0.0906377229837235
18,fSTS,r,60,face,face_first,face_noncom,0.904089785733808,0.7575584313420234,0.6130632607014879,0.2177608478364279
18,FFA,r,107,dyad,com_ind,ind,0.954891230180394,0.8773306776021939,0.9112236173212231,0.0048873365700707
18,FFA,r,107,face,face_first,face_noncom,0.9500799440280168,0.968056098121189,0.9378931050886145,0.0211749159859885
18,EBA,r,145,dyad,com_ind,ind,0.9871185423667356,0.9067857473810944,0.9479451137849106,-0.0009929689109957
18,EBA,r,145,face,face_first,face_noncom,0.97127524505511,0.982234327208654,0.9056684527016662,0.0710863334302158
18,EVC,r,263,dyad,com_ind,ind,0.9793970725564304,0.975810027037028,0.97887036179912,-0.0012668120023908
18,EVC,r,263,face,face_first,face_noncom,0.9738923360703526,0.972982136621209,0.9623819932227168,0.0110552431230641
18,MT,r,165,dyad,com_ind,ind,0.9899345481004972,0.9642374979049578,0.9817766271652576,-0.0046906041625298
18,MT,r,165,face,face_first,face_noncom,0.987357245767218,0.9827263851984334,0.9360404121734364,0.0490014033093894
19,SI-STS,l,192,dyad,com_ind,ind,0.9778907197307938,0.9550034551661916,0.9462037530420462,0.0202433344064465
19,SI-STS,l,192,face,face_first,face_noncom,0.964718076162987,0.9178542859867164,0.9545992234987256,-0.0133130424238738
19,TPJ,l,307,dyad,com_ind,ind,0.901960059662166,0.6984472069636252,0.6289569736249265,0.171246659687969
19,TPJ,l,307,face,face_first,face_noncom,0.2646146109635652,0.4489870582452867,0.5875451819414543,-0.2307443473370284
19,fSTS,l,23,dyad,com_ind,ind,0.9846410668952634,0.9956049500810156,0.9860044667498792,0.0041185417382603
19,fSTS,l,23,face,face_first,face_noncom,0.9274471647675449,0.9361275318948332,0.9492666918146044,-0.0174793434834155
19,FFA,l,106,dyad,com_ind,ind,0.9382131183068456,0.9831128552047456,0.9579222472893404,0.0027407394664551
19,FFA,l,106,face,face_first,face_noncom,0.9527240946706812,0.9689134684543684,0.9376341501971556,0.0231846313653691
19,EBA,l,93,dyad,com_ind,ind,0.9723107833653944,0.9309665834330084,0.9460918045065564,0.0055468788926451
19,EBA,l,93,face,face_first,face_noncom,0.9770578416719344,0.976440750686645,0.9109345621644804,0.0658147340148093
19,EVC,l,249,dyad,com_ind,ind,0.9854587439495296,0.9964941783411954,0.98713933615517,0.0038371249901925
19,EVC,l,249,face,face_first,face_noncom,0.9664809046410788,0.9866422045416297,0.9712881660174368,0.0052733885739173
19,MT,l,166,dyad,com_ind,ind,0.9584156979548042,0.9791787819674987,0.9159628323386476,0.0528344076225039
19,MT,l,166,face,face_first,face_noncom,0.9163679974500564,0.9799007024302476,0.9202105823825422,0.0279237675576098
19,SI-STS,r,178,dyad,com_ind,ind,0.9628627577677746,0.9557256338521628,0.9502053320651652,0.0090888637448035
19,SI-STS,r,178,face,face_first,face_noncom,0.9396165173570588,0.9197938980678392,0.8362192674621819,0.093485940250267
19,TPJ,r,322,dyad,com_ind,ind,0.9681093500635104,0.984371177402755,0.97159953278922,0.0046407309439125
19,TPJ,r,322,face,face_first,face_noncom,0.962316255167867,0.8282426635023472,0.9027530227532408,-0.0074735634181336
19,fSTS,r,89,dyad,com_ind,ind,0.9728664711960258,0.994376779659882,0.9708215377648568,0.0128000876630971
19,fSTS,r,89,face,face_first,face_noncom,0.9384922869495358,0.9554186295859302,0.6402801451505398,0.3066753131171932
19,FFA,r,107,dyad,com_ind,ind,0.9578383011906498,0.9840818343998724,0.97905710962126,-0.0080970418259986
19,FFA,r,107,face,face_first,face_noncom,0.9682857598065552,0.9768239402881038,0.9701120270337706,0.0024428230135588
19,EBA,r,148,dyad,com_ind,ind,0.9881112272334156,0.971174152646749,0.936537714821945,0.0431049751181372
19,EBA,r,148,face,face_first,face_noncom,0.9950188245402112,0.9837657746148236,0.969260917780442,0.0201313817970756
19,EVC,r,263,dyad,com_ind,ind,0.982264254996486,0.984441432098718,0.977385528350962,0.00596731519664
19,EVC,r,263,face,face_first,face_noncom,0.974395637163615,0.9695655776118076,0.9723263336765676,-0.0003457262888563
19,MT,r,165,dyad,com_ind,ind,0.9889317103560532,0.9869078877719162,0.9841132107210864,0.0038065883428983
19,MT,r,165,face,face_first,face_noncom,0.9887328527112376,0.988945892246716,0.950147548790993,0.0386918236879838
20,SI-STS,l,218,dyad,com_ind,ind,0.7356017888713391,0.4984344419148787,0.3640501514872475,0.2529679639058614
20,SI-STS,l,218,face,face_first,face_noncom,0.8231052262498602,0.1770814352952209,0.5970171636717797,-0.0969238328992391
20,fSTS,l,18,dyad,com_ind,ind,0.6367424023240489,-0.5872464970765078,0.114466858026468,-0.0897189054026974
20,fSTS,l,18,face,face_first,face_noncom,0.5151417336302159,0.4559021500045272,0.3293585309197653,0.1561634108976062
20,FFA,l,106,dyad,com_ind,ind,0.8468674061841716,0.7706392202056723,0.8172198548349172,-0.0084665416399952
20,FFA,l,106,face,face_first,face_noncom,0.889968159861233,0.8693948216629863,0.8106195566797927,0.0690619340823169
20,EBA,l,107,dyad,com_ind,ind,0.9657266020389568,0.92116116183598,0.949077257542798,-0.0056333756053295
20,EBA,l,107,face,face_first,face_noncom,0.913816536925566,0.9790373383787536,0.860259839672018,0.0861670979801417
20,EVC,l,249,dyad,com_ind,ind,0.9843959983524072,0.9899199636825572,0.9862608663689048,0.0008971146485773
20,EVC,l,249,face,face_first,face_noncom,0.978913813574578,0.9685554211826816,0.9655590960121734,0.0081755213664564
20,MT,l,166,dyad,com_ind,ind,0.952757078776097,0.9600900746259532,0.9457480574802308,0.0106755192207942
20,MT,l,166,face,face_first,face_noncom,0.9773417770236162,0.9823760426212352,0.9093431073255892,0.0705158024968364
20,SI-STS,r,190,dyad,com_ind,ind,-0.3268286806141936,0.1699029530961142,0.1565996261655354,-0.235062489924575
20,SI-STS,r,190,face,face_first,face_noncom,0.8266641520670481,-0.2118459984709792,0.3394977942331127,-0.0320887174350782
20,fSTS,r,79,dyad,com_ind,ind,0.830986968838989,0.8819108748513691,0.8469784367798818,0.0094704850652972
20,fSTS,r,79,face,face_first,face_noncom,0.9438531670523104,0.7313788929981209,0.7958985283602438,0.0417175016649717
20,FFA,r,107,dyad,com_ind,ind,0.665840506503258,0.74808310317874,0.7296111015531779,-0.0226492967121788
20,FFA,r,107,face,face_first,face_noncom,0.9563149678387288,0.8822617139406358,0.8492416225166377,0.0700467183730446
20,EBA,r,142,dyad,com_ind,ind,0.9752639294791102,0.970843516736279,0.9490597829857104,0.023993940121984
20,EBA,r,142,face,face_first,face_noncom,0.987627536843826,0.9311454099810526,0.8872287192842547,0.0721577541281845
20,EVC,r,263,dyad,com_ind,ind,0.9715205723583088,0.9150757245486068,0.9482011440770746,-0.0049029956236166
20,EVC,r,263,face,face_first,face_noncom,0.9768836881102364,0.962970442804832,0.94977620677061,0.0201508586869242
20,MT,r,165,dyad,com_ind,ind,0.9752856675223196,0.9539666079356734,0.970828275270659,-0.0062021375416623
20,MT,r,165,face,face_first,face_noncom,0.9764430674151324,0.942580341172762,0.9271891786483992,0.0323225256455479
21,SI-STS,l,220,dyad,com_ind,ind,0.0664340905315663,0.8263345596971527,0.5535629532177946,-0.107178628103435
21,SI-STS,l,220,face,face_first,face_noncom,0.9153391878866926,0.7437444463662054,0.846603810108393,-0.0170619929819439
21,fSTS,l,23,dyad,com_ind,ind,0.7422380071714284,0.7306064239592205,0.8179499539496513,-0.0815277383843269
21,fSTS,l,23,face,face_first,face_noncom,0.9537839116407778,0.9752864180108016,0.9594006420678786,0.005134522757911
21,FFA,l,106,dyad,com_ind,ind,0.9382436574913654,0.9806538706835438,0.9653121428482428,-0.0058633787607881
